concert_mjf,concert_name,participant_names,wd_time,location_name,genre_name
http://www.wikidata.org/entity/Q99341008,Erroll Garner concert,,1966-05-01T00:00:00Z,Montreux Casino,bebop
http://www.wikidata.org/entity/Q99429805,Charles Lloyd Quartet concert,"Keith Jarrett,Jack DeJohnette,Charles Lloyd,Ron McClure",1967-06-18T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99430194,Brian Auger & The Trinity featuring Julie Driscoll concert,"Julie Driscoll,Brian Auger,Clive Thacker,David Ambrose",1968-06-14T00:00:00Z,Montreux Casino,jazz fusion
http://www.wikidata.org/entity/Q99429800,The Jim Doherty Quartet concert,"Louis Stewart,John Wadham,Jim Doherty,John Curran",1968-06-14T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99430198,Phil Woods and His European Rhythm Machine concert,"George Gruntz,Daniel Humair,Phil Woods,Henri Texier",1969-06-19T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429790,Alan Skidmore Quintet concert,"John Marshall,John Taylor,Kenny Wheeler,Alan Skidmore,Harry Miller",1969-06-19T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99341007,Eddie Harris & Les McCann concert,"Les McCann,Eddie Harris",1969-06-20T00:00:00Z,Montreux Casino,hard bop
http://www.wikidata.org/entity/Q99429783,Rudolf Tomsits Quartet concert,"György Vukán,Q99677217,Tamas Rosenberg,Balazs Berkes",1969-06-21T00:00:00Z,Montreux Casino,jazz-funk
http://www.wikidata.org/entity/Q99429782,Finn Ziegler Quartet concert,"Hugo Rasmussen,Ole Kock Hansen,Bjarne Rostvold,Finn Ziegler",1969-06-21T00:00:00Z,Montreux Casino,jazz fusion
http://www.wikidata.org/entity/Q99429781,Clark Terry and Ernie Wilkins concert,"Ernie Wilkins,Kenny Clarke,Clark Terry,The Festival Big Band",1969-06-22T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429781,Clark Terry and Ernie Wilkins concert,"Ernie Wilkins,Kenny Clarke,Clark Terry,The Festival Big Band",1969-06-22T00:00:00Z,Montreux Casino,swing music
http://www.wikidata.org/entity/Q99429908,Ella Fitzgerald concert,"Ella Fitzgerald,Tommy Flanagan,Ed Thigpen,Frank De La Rosa",1969-06-22T00:00:00Z,Montreux Casino,bebop
http://www.wikidata.org/entity/Q99429908,Ella Fitzgerald concert,"Ella Fitzgerald,Tommy Flanagan,Ed Thigpen,Frank De La Rosa",1969-06-22T00:00:00Z,Montreux Casino,swing music
http://www.wikidata.org/entity/Q99429742,Dexter Gordon With Junior Mance Trio concert,"Junior Mance,Martin Rivera,Oliver Jackson",1970-06-17T00:00:00Z,Montreux Casino,bebop
http://www.wikidata.org/entity/Q99429742,Dexter Gordon With Junior Mance Trio concert,"Junior Mance,Martin Rivera,Oliver Jackson",1970-06-17T00:00:00Z,Montreux Casino,swing music
http://www.wikidata.org/entity/Q99429738,Sadao Watanabe Quartet concert,"Sadao Watanabe,Hirotami Tsunoda,Yoshiaki Masuo,Yoshio Suzuki",1970-06-18T00:00:00Z,Montreux Casino,jazz fusion
http://www.wikidata.org/entity/Q99429738,Sadao Watanabe Quartet concert,"Sadao Watanabe,Hirotami Tsunoda,Yoshiaki Masuo,Yoshio Suzuki",1970-06-18T00:00:00Z,Montreux Casino,crossover jazz
http://www.wikidata.org/entity/Q99429737,Dexter Gordon concert,Dexter Gordon,1970-06-18T00:00:00Z,Montreux Casino,bebop
http://www.wikidata.org/entity/Q99429737,Dexter Gordon concert,Dexter Gordon,1970-06-18T00:00:00Z,Montreux Casino,swing music
http://www.wikidata.org/entity/Q99429904,Aladár Pege Quartet concert,"Aladár Pege,Mihály Ráduly,Béla Lakatos,Géza Lakatos",1970-06-18T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429896,The Fourth Way concert,"Eddie Marshall,Ron McClure,Mike Nock,Mike White",1970-06-19T00:00:00Z,Montreux Casino,free jazz
http://www.wikidata.org/entity/Q99429899,Leon Thomas concert,Leon Thomas,1970-06-20T00:00:00Z,Montreux Casino,post-bop
http://www.wikidata.org/entity/Q99429898,Santana concert,"Carlos Santana,Gregg Rolie,Michael Carabello,David Brown",1970-06-20T00:00:00Z,Montreux Casino,jazz fusion
http://www.wikidata.org/entity/Q99429764,Tony Williams Lifetime concert,"Warren Smith,Tony Williams,Larry Young,Don Alias,Ted Dunbar,Arthur Edward Booth",1971-06-13T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429759,The Michal Urbaniak Group With Urszula Dudziak concert,"Adam Makowicz,Urszula Dudziak,Michał Urbaniak,Czeslaw Bartkowski,Pawel Jarzebski",1971-06-14T00:00:00Z,Montreux Casino,jazz fusion
http://www.wikidata.org/entity/Q99429762,"Kleinschuster, Erich Sextett concert","Fritz Pauer,Leszek Żądło,Erich Bachträgl,Erich Kleinschuster,Hans Salomon,Rudolf Hansen",1971-06-14T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429743,Benko Dixieland Band concert,"Sándor Benkó,Istvan Mankovits,Jenő Nagy,Bela Bagyari,Janos Jaray,Ivan Nagy,Bela Zoltan",1971-06-14T00:00:00Z,Montreux Casino,Dixieland jazz
http://www.wikidata.org/entity/Q99429884,Unijazz concert,"Boško Petrović,Miljenko Prohaska,Salko Mujicic,Brane Zivkovic,Ratko Divjak,Vedran Bosic",1971-06-15T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429735,Graham Collier Music concert,"Alan Wakeman,Harry Beckett,Geoff Castle,Graham Collier,John Webb,Bob Sydor",1971-06-16T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429755,Chris Hinze Combination concert,"Chris Hinze,Wim Stolwij,Jimmy Schaperow,Roger Cooke",1971-06-16T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429753,Dharma Quintet concert,"Jacques Mahieux,Jef Sicard,Michel Gladieux,Patricio Villaroel,Gérard Coppéré",1971-06-17T00:00:00Z,Montreux Casino,free jazz
http://www.wikidata.org/entity/Q99429754,Ahmad Jamal concert,"Jamil Nasser,Frank Gant",1971-06-17T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429748,Gato Barbieri concert,Gato Barbieri,1971-06-18T00:00:00Z,Montreux Casino,Latin jazz
http://www.wikidata.org/entity/Q99429838,Harold Alexander concert,Jazzbo,1971-06-18T00:00:00Z,Montreux Casino,jazz-funk
http://www.wikidata.org/entity/Q99429830,Larry Coryell concert,Larry Coryell,1971-06-18T00:00:00Z,Montreux Casino,jazz fusion
http://www.wikidata.org/entity/Q99429873,Gary Burton concert,"Tony Levin,Sam Brown,Gary Burton,Bill Goodwin",1971-06-19T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429878,JPJ Quartet concert,"Bill Pemberton,Buddy Johnson,Dill Jones,Oliver Jackson",1971-06-19T00:00:00Z,Montreux Casino,bebop
http://www.wikidata.org/entity/Q99429878,JPJ Quartet concert,"Bill Pemberton,Buddy Johnson,Dill Jones,Oliver Jackson",1971-06-19T00:00:00Z,Montreux Casino,swing music
http://www.wikidata.org/entity/Q99429832,Roy Ayers Ubiquity concert,"Roy Ayers,Clint Houston,Harry Whitaker,Alphonse Mouzon",1971-06-20T00:00:00Z,Montreux Casino,jazz fusion
http://www.wikidata.org/entity/Q99429880,Hampton Hawes concert,"Leroy Vinnegar,Hampton Hawes,Donald ""specs"" Bailey",1971-06-20T00:00:00Z,Montreux Casino,bebop
http://www.wikidata.org/entity/Q99429877,Paul Bley concert,Paul Bley,1971-06-20T00:00:00Z,Montreux Casino,free jazz
http://www.wikidata.org/entity/Q99429877,Paul Bley concert,Paul Bley,1971-06-20T00:00:00Z,Montreux Casino,post-bop
http://www.wikidata.org/entity/Q99429725,Jean-Luc Ponty Experience concert,"Joachim Kühn,Jean-Luc Ponty,Naná Vasconcelos,Jean-François Jenny-Clark,Oliver Johnson",1972-06-19T00:00:00Z,Montreux Pavillon,jazz fusion
http://www.wikidata.org/entity/Q99429556,Phil Woods & His European Rhythm Machine concert,"Daniel Humair,Phil Woods,Gordon Beck,Ron Matthewson",1972-06-19T00:00:00Z,Montreux Pavillon,free jazz
http://www.wikidata.org/entity/Q99429732,Jan Dobrowolski Duo concert,"Jan Fryderyk Dobrowolski,Zbigniew Bednarek",1972-06-20T00:00:00Z,Montreux Pavillon,jazz
http://www.wikidata.org/entity/Q99429722,Don Burrows Quartet concert,"Don Burrows,George Golla,Ed Gaston,Alan Turnbull",1972-06-22T00:00:00Z,Montreux Pavillon,jazz
http://www.wikidata.org/entity/Q99429724,Stan Getz Quartet concert,"Stan Getz,Chick Corea,Stanley Clarke,Tony Williams",1972-06-23T00:00:00Z,Montreux Pavillon,jazz fusion
http://www.wikidata.org/entity/Q99429727,Ray Bryant concert,Ray Bryant,1972-06-23T00:00:00Z,Montreux Pavillon,jazz
http://www.wikidata.org/entity/Q99429733,Rahsaan Roland Kirk and Vibration Society concert,"Rahsaan Roland Kirk,Rahn Burton,Joe Texidor,Robert Shy,Henry Pearson",1972-06-24T00:00:00Z,Montreux Pavillon,jazz
http://www.wikidata.org/entity/Q99429705,Barney  Kessel concert,"Stéphane Grappelli,Barney Kessel,Teddy Wilson,Brian Lemon,Johnny Richardson,Ken Baldock",1973-07-04T00:00:00Z,Montreux Music & Convention Centre,jazz
http://www.wikidata.org/entity/Q99429550,Teddy Wilson concert,"Teddy Wilson,Dave Shepherd,Johnny Richardson,Kenny Baldock",1973-07-04T00:00:00Z,Montreux Music & Convention Centre,jazz
http://www.wikidata.org/entity/Q99429712,Bobby Hutcherson Quintet concert,"Woody Shaw,Bobby Hutcherson,Hotep Idris Galeta,Ray Drummond,Larry Hancock",1973-07-05T00:00:00Z,Montreux Music & Convention Centre,free jazz
http://www.wikidata.org/entity/Q99429712,Bobby Hutcherson Quintet concert,"Woody Shaw,Bobby Hutcherson,Hotep Idris Galeta,Ray Drummond,Larry Hancock",1973-07-05T00:00:00Z,Montreux Music & Convention Centre,post-bop
http://www.wikidata.org/entity/Q99429710,Donald Byrd and Nathan Davis Tentet concert,"Donald Byrd,Nathan Davis,Alan Barnes,Kevin Toney,Fonce Mizell,Henry Franklin,Larry Mizell,Ray Armando,Barney Perry,Keith Killgo",1973-07-05T00:00:00Z,Montreux Music & Convention Centre,hard bop
http://www.wikidata.org/entity/Q99429709,Al Mouzon Quartet concert,"Cecil McBee,Alphonse Mouzon,Nathan Davis,Kevin Toney",1973-07-05T00:00:00Z,Montreux Music & Convention Centre,jazz fusion
http://www.wikidata.org/entity/Q99399759,Michael White Quartet concert,"Cecil McBee,Ed Kelly,Michael White,Kenneth Nash",1973-07-06T00:00:00Z,Montreux Music & Convention Centre,jazz
http://www.wikidata.org/entity/Q99399759,Michael White Quartet concert,"Cecil McBee,Ed Kelly,Michael White,Kenneth Nash",1973-07-06T00:00:00Z,Montreux Music & Convention Centre,Afro-Cuban jazz
http://www.wikidata.org/entity/Q99429474,John Klemmer Quartet concert,"Cecil McBee,John Klemmer,Alphonse Mouzon,Tom Canning",1973-07-06T00:00:00Z,Montreux Music & Convention Centre,jazz
http://www.wikidata.org/entity/Q99429706,Gene Ammons and Hampton Hawes concert,"Cannonball Adderley,Dexter Gordon,Kenny Clarke,Nat Adderley,Gene Ammons,Bob Cranshaw,Hampton Hawes",1973-07-07T00:00:00Z,Montreux Music & Convention Centre,bebop
http://www.wikidata.org/entity/Q99429876,Dexter Gordon and Hampton Hawes Trio concert,"Dexter Gordon,Kenny Clarke,Bob Cranshaw,Hampton Hawes",1973-07-07T00:00:00Z,Montreux Music & Convention Centre,bebop
http://www.wikidata.org/entity/Q99429876,Dexter Gordon and Hampton Hawes Trio concert,"Dexter Gordon,Kenny Clarke,Bob Cranshaw,Hampton Hawes",1973-07-07T00:00:00Z,Montreux Music & Convention Centre,swing music
http://www.wikidata.org/entity/Q99429819,Miles Davis concert,"Miles Davis,Michael Henderson,James Mtume,Reggie Lucas,Dave Liebman,Al Foster,Pete Cosey",1973-07-08T00:00:00Z,Montreux Music & Convention Centre,jazz fusion
http://www.wikidata.org/entity/Q99340994,Back Door concert,"Colin Hodgkinson,Ron Aspery,Tony Hicks,Dave McCree",1974-06-30T00:00:00Z,Montreux Music & Convention Centre,jazz fusion
http://www.wikidata.org/entity/Q99340991,Van Morrison concert,"Van Morrison,Pete Wingfield,Dallas Taylor,Jerome Rimson",1974-06-30T00:00:00Z,Montreux Music & Convention Centre,jazz
http://www.wikidata.org/entity/Q99429683,Helen Humes concert,"Helen Humes,Earl Hines,Buddy Tate,Ed Thigpen,Jimmy Woode",1974-07-01T00:00:00Z,Montreux Music & Convention Centre,jazz
http://www.wikidata.org/entity/Q99429676,Jay McShann & Helen Humes concert,,1974-07-01T00:00:00Z,Montreux Music & Convention Centre,jazz
http://www.wikidata.org/entity/Q99429689,Jay McShann concert,Jay McShann,1974-07-02T00:00:00Z,Montreux Music & Convention Centre,jazz
http://www.wikidata.org/entity/Q99429682,"Earl ""Fatha"" Hines concert",,1974-07-02T00:00:00Z,Montreux Music & Convention Centre,jazz
http://www.wikidata.org/entity/Q99429701,Cecil Taylor concert,Cecil Taylor,1974-07-02T00:00:00Z,Montreux Music & Convention Centre,free jazz
http://www.wikidata.org/entity/Q99429687,Roland Hanna concert,"Roland Hanna,Jay McShann",1974-07-02T00:00:00Z,Montreux Music & Convention Centre,jazz
http://www.wikidata.org/entity/Q99340990,Boillat Therace Quintet concert,"Raymond Therace,Eric Wespi,Frederic Pecoud,Rogelio Garcia",1974-07-03T00:00:00Z,Montreux Music & Convention Centre,jazz
http://www.wikidata.org/entity/Q99429681,Myriam Klein and Slide Hampton Quartet concert,"Billy Brooks,Vince Benedetti,Slide Hampton,Isla Eckinger,Myriam Klein",1974-07-03T00:00:00Z,Montreux Music & Convention Centre,jazz
http://www.wikidata.org/entity/Q99429691,Art Ensemble Of Chicago concert,"Lester Bowie,Muhal Richard Abrams,Joseph Jarman,Roscoe Mitchell,Malachi Favors,Don Moyer",1974-07-04T00:00:00Z,Montreux Music & Convention Centre,free jazz
http://www.wikidata.org/entity/Q99429693,Billy Cobham concert,"Randy Brecker,Billy Cobham,Michael Brecker,Milcho Leviev,John Abercrombie,Alex Blake,Glenn Ferris,Lee Pastore",1974-07-04T00:00:00Z,Montreux Music & Convention Centre,jazz fusion
http://www.wikidata.org/entity/Q99429693,Billy Cobham concert,"Randy Brecker,Billy Cobham,Michael Brecker,Milcho Leviev,John Abercrombie,Alex Blake,Glenn Ferris,Lee Pastore",1974-07-04T00:00:00Z,Montreux Music & Convention Centre,post-bop
http://www.wikidata.org/entity/Q99429699,Soft Machine concert,"John Marshall,Karl Jenkins,Roy Babbington,Mike Ratledge,Alan Holdsworth",1974-07-04T00:00:00Z,Montreux Music & Convention Centre,free jazz
http://www.wikidata.org/entity/Q99429679,Larry Coryell and The Eleventh House concert,"Larry Coryell,Michael Lawrence,Mike Mandel,Danny Trifan",1974-07-05T00:00:00Z,Montreux Music & Convention Centre,jazz fusion
http://www.wikidata.org/entity/Q99429900,Charles Earland concert,"Charles Earland,Ron Carter,Cliff Adams,Jon Faddis,George A. Johnson, Jr.,Dave Hubbard,Aurelle Ray",1974-07-06T00:00:00Z,Montreux Music & Convention Centre,bebop
http://www.wikidata.org/entity/Q99429686,Woody Herman concert,Woody Herman,1974-07-06T00:00:00Z,Montreux Music & Convention Centre,cool jazz
http://www.wikidata.org/entity/Q99429836,Sonny Rollins concert,"Sonny Rollins,David Lee Roth,Stanley Cowell,Bob Cranshaw,Rufus Harley,Mtume,Yoshiaki Masuo",1974-07-06T00:00:00Z,Montreux Music & Convention Centre,post-bop
http://www.wikidata.org/entity/Q99429680,Gil Evans Orchestra concert,"Gil Evans,Warren Smith,John Stubblefield,Billy Harper,Tom Malone,Bruce Ditmas,Marvin Peterson,Paul Metzke,Howard Johnson,Peter Gordon,Susan Evans McCloud,Peter Levin,Lew Poloff,Don Pate",1974-07-07T00:00:00Z,Montreux Music & Convention Centre,jazz
http://www.wikidata.org/entity/Q99429870,Richard Abrams concert,Muhal Richard Abrams,1974-07-07T00:00:00Z,Montreux Music & Convention Centre,free jazz
http://www.wikidata.org/entity/Q99429678,Mahavishnu Orchestra concert,"John McLaughlin,Jean-Luc Ponty,Narada Michael Walden,Gayle Moran,Bob Knapp,Phil Hirschi,Marsha Westbrook,Steve Frankivitch,Ralph Armstrong,Steve Kindlter,Carol Shive",1974-07-07T00:00:00Z,Montreux Music & Convention Centre,jazz fusion
http://www.wikidata.org/entity/Q99430052,Billy Cobham concert,"Billy Cobham,John Scofield,Milcho Leviev,Tom Malone,Alex Blake,Larry Schneider,Walt Fowler",1975-07-03T00:00:00Z,Montreux Casino,jazz fusion
http://www.wikidata.org/entity/Q99430088,Larry Coryell concert,"Larry Coryell,Steve Khan",1975-07-04T00:00:00Z,Montreux Casino,jazz fusion
http://www.wikidata.org/entity/Q99340988,CM4 concert,"François Lindemann,Olivier Magnenat,Olivier Clerc,Jean-Luc Barbier",1975-07-15T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429826,"Oscar Peterson ""Big 6"" (Pablo Night 1, 1st group) concert","Oscar Peterson,Louie Bellson,Joe Pass,Toots Thielemans,Milt Jackson,Niels-Henning Ørsted Pedersen",1975-07-16T00:00:00Z,Montreux Casino,swing music
http://www.wikidata.org/entity/Q99429826,"Oscar Peterson ""Big 6"" (Pablo Night 1, 1st group) concert","Oscar Peterson,Louie Bellson,Joe Pass,Toots Thielemans,Milt Jackson,Niels-Henning Ørsted Pedersen",1975-07-16T00:00:00Z,Montreux Casino,post-bop
http://www.wikidata.org/entity/Q99429994,Benny Carter Orchestra concert,"Joe Pass,Benny Carter,Roy Eldridge,Clark Terry,Tommy Flanagan,Bobby Durham,Zoot Sims,Keeter Betts",1975-07-16T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429827,"Roy Eldridge Orchestra (Pablo Night 1, 4th group) concert","Dizzy Gillespie,Oscar Peterson,Louie Bellson,Roy Eldridge,Clark Terry,Niels-Henning Ørsted Pedersen",1975-07-16T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429992,Milt Jackson Orchestra concert,"Oscar Peterson,Milt Jackson,Niels-Henning Ørsted Pedersen,Mickey Roker",1975-07-17T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429991,Ella Fitzgerald concert,"Ella Fitzgerald,Tommy Flanagan,Bobby Durham,Keeter Betts",1975-07-17T00:00:00Z,Montreux Casino,swing music
http://www.wikidata.org/entity/Q99340986,Joe Pass concert,Joe Pass,1975-07-17T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429993,Oscar Peterson concert,Oscar Peterson,1975-07-17T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99340983,Sadao Watanabe Quartet concert,"Barak Mori,Tsuyoshi Kawakami,Sadao Watanabe,Honda",1975-07-18T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99340985,Rahsaan Roland Kirk and The Vibration Society concert,"Rahsaan Roland Kirk,Hilton Ruiz,Sonny Brown,Henry Pearson",1975-07-18T00:00:00Z,Montreux Casino,swing music
http://www.wikidata.org/entity/Q99340985,Rahsaan Roland Kirk and The Vibration Society concert,"Rahsaan Roland Kirk,Hilton Ruiz,Sonny Brown,Henry Pearson",1975-07-18T00:00:00Z,Montreux Casino,post-bop
http://www.wikidata.org/entity/Q99429990,Archie Shepp Quintet concert,"Cameron Brown,Archie Shepp,Dave Burrell,Beaver Harris,Charles Greenlee",1975-07-18T00:00:00Z,Montreux Casino,post-bop
http://www.wikidata.org/entity/Q99340984,Joe Pass concert,Joe Pass,1975-07-18T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429988,Shirley Scott Trio concert,"Harold Vick,Shirley Scott,Eddie Gladden",1975-07-19T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429829,Count Basie jam session concert,"Count Basie,Louie Bellson,Roy Eldridge,Milt Jackson,Niels-Henning Ørsted Pedersen,Johnny Griffin",1975-07-19T00:00:00Z,Montreux Casino,swing music
http://www.wikidata.org/entity/Q99429986,Charles Mingus Quintet concert,"Charles Mingus,Gerry Mulligan,Jack Walrath,Dannie Richmond,Benny Bailey,Don Pullen,George Adams",1975-07-20T00:00:00Z,Montreux Casino,free jazz
http://www.wikidata.org/entity/Q99429982,Stuff concert,"Steve Gadd,Eric Gale,Cornell Dupree,Richard Tee,Gordon Edwards",1976-07-02T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429970,Al Jarreau concert,Al Jarreau,1976-07-03T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429674,Nina Simone concert,Nina Simone,1976-07-03T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429976,Sammy Price - Hall Singers concert,"Eddie Boyd,Sammy Price,Douglas Hammond",1976-07-03T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429969,Billy Cobham and George Duke concert,"Billy Cobham,John Scofield,George Duke,Alphonso Johnson",1976-07-06T00:00:00Z,Montreux Casino,jazz fusion
http://www.wikidata.org/entity/Q99340976,The Crusaders - Jazz Set concert,"Wilton Felder,Larry Carlton,Robert Powell,Joe Sample,Garnett Brown,Nesbert Hooper",1976-07-06T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99340974,Shakti concert,"Zakir Hussain,John McLaughlin,Thetakudi Harihara Vinayakram,L. Shankar",1976-07-06T00:00:00Z,Montreux Casino,jazz fusion
http://www.wikidata.org/entity/Q99429965,Pasadena Roof Orchestra concert,"John Bright,Antony Cooke,Peter Beresford,Derek Jones,Albert Sadler,Ken Hughes,Bob Renvoize,Clive Payne,John Arthy,Andrew Pummel,Davis Manning,Stan Ivison,John ""Pazz"" Parry",1976-07-07T00:00:00Z,Montreux Casino,swing music
http://www.wikidata.org/entity/Q99429968,Clark Terry and The New Hampshire Big Band concert,Clark Terry,1976-07-07T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429966,The Swingin' Sextet concert,"Jim Galloway,Jay McShann,Paul Rimstead,Danny Mastri,Buddy Tate,Buck Clayton",1976-07-07T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429963,Art Blakey's Jazz Messengers concert,"Art Blakey,David Schnitter,Albert Dailey,William Hardman",1976-07-08T00:00:00Z,Montreux Casino,hard bop
http://www.wikidata.org/entity/Q99429964,Weather Report concert,"Joe Zawinul,Jaco Pastorius,Wayne Shorter,Alex Acuña,Manolo Badrena",1976-07-08T00:00:00Z,Montreux Casino,jazz-funk
http://www.wikidata.org/entity/Q99429964,Weather Report concert,"Joe Zawinul,Jaco Pastorius,Wayne Shorter,Alex Acuña,Manolo Badrena",1976-07-08T00:00:00Z,Montreux Casino,jazz fusion
http://www.wikidata.org/entity/Q99340973,Passport concert,"Klaus Doldinger,Curt Cress,Kristian Schultze,Wolfgang Schmid",1976-07-08T00:00:00Z,Montreux Casino,jazz fusion
http://www.wikidata.org/entity/Q99429961,Sun Ra Arkestra concert,,1976-07-09T00:00:00Z,Montreux Casino,free jazz
http://www.wikidata.org/entity/Q99340971,Yosuke Yamashita Trio concert,"Yōsuke Yamashita,Shota Koyama,Akira Sakata",1976-07-09T00:00:00Z,Montreux Casino,jazz fusion
http://www.wikidata.org/entity/Q99340971,Yosuke Yamashita Trio concert,"Yōsuke Yamashita,Shota Koyama,Akira Sakata",1976-07-09T00:00:00Z,Montreux Casino,free jazz
http://www.wikidata.org/entity/Q99340972,Cecil Taylor Quintet concert,"Cecil Taylor,David S. Ware,Jimmy Lions,Ralph Malik,Mark Edward",1976-07-09T00:00:00Z,Montreux Casino,free jazz
http://www.wikidata.org/entity/Q99429464,Stan Getz Quartet concert,"Stan Getz,Billy Hart,Joanne Brackeen,Clint Houston",1976-07-10T00:00:00Z,Montreux Casino,bebop
http://www.wikidata.org/entity/Q99429464,Stan Getz Quartet concert,"Stan Getz,Billy Hart,Joanne Brackeen,Clint Houston",1976-07-10T00:00:00Z,Montreux Casino,cool jazz
http://www.wikidata.org/entity/Q99340969,Thad Jones and Mel Lewis Big Band concert,"Thad Jones,Pepper Adams,Al Porcino,Mel Lewis,Cecil Bridgewater,Earl McIntyre,George Mraz,Frank Forster,Jerry Dodgion,Mike Wolf,Janis Robinson,Wayman Reed,Gregg Herbert,Billy Campbell,Lynn Nicholson,Edward Xiques",1976-07-10T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99340963,Monty Alexander Trio concert,"John Clayton,Jeff Hamilton,Monty Alexander",1976-07-10T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99429956,Sarah Vaughan concert,"Sarah Vaughan,Jimmy Cobb,Walter Booker,Carl Schroeder",1976-07-11T00:00:00Z,Montreux Casino,bebop
http://www.wikidata.org/entity/Q99429957,Newport All Stars concert,"Vic Dickenson,Joe Newman,George Wein,Cootie Williams,Buddy Johnson,George Duvivier,Illinois Jacquet,Oliver Jackson",1976-07-11T00:00:00Z,Montreux Casino,Dixieland jazz
http://www.wikidata.org/entity/Q99429959,Preservation Hall Jazz Band concert,"Emanuel Sayles,Emanuel Paul,Kid Thomas,Paul Barnes,Dave Williams,Alonso Stewart,Joseph Butler",1976-07-11T00:00:00Z,Montreux Casino,Dixieland jazz
http://www.wikidata.org/entity/Q99430199,Pamoja Experience concert,"Shorty,William Pitts,Loretta Young,Jay Hamm,Maria Gross,Geralbeth Hamm Richardson,Alisa Ware,David Michael Hamm,Clarence McCoy,Tom Mills,Cheriyan Clinton",1977-07-02T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99430201,Azymuth concert,"Carlinhos Brown,Vargas Alexandre,Jose Roberto,Mamaō",1977-07-08T00:00:00Z,Montreux Casino,jazz fusion
http://www.wikidata.org/entity/Q99429668,Don Cherry concert,"Don Cherry,Sonny Fortune,Jeff Berlin,Steve Jordan,Sammy Figueroa,Cliff Carter,Raphael Cruz",1977-07-08T00:00:00Z,Montreux Casino,free jazz
http://www.wikidata.org/entity/Q99429844,Tetragon concert,"Marc Hellman,Willy Bischof,Peter Candiotto,Christian Geiser",1977-07-08T00:00:00Z,Montreux Casino,jazz
http://www.wikidata.org/entity/Q99430202,Herbie Mann and His Disco-Set concert,"Etta James,Jim Mullen,Herbie Mann,Jeff Berlin,Dick Morrissey,Steve Jordan,Sammy Figueroa,Cliff Carter,Googie Coppola,Tom Coppola,Raphael Cruz",1977-07-09T00:00:00Z,Montreux Casino,crossover jazz
http://www.wikidata.org/entity/Q99430202,Herbie Mann and His Disco-Set concert,"Etta James,Jim Mullen,Herbie Mann,Jeff Berlin,Dick Morrissey,Steve Jordan,Sammy Figueroa,Cliff Carter,Googie Coppola,Tom Coppola,Raphael Cruz",1977-07-09T00:00:00Z,Montreux Casino,Afro-Cuban jazz
http://www.wikidata.org/entity/Q99430193,Malombo concert,"Bheki Mseleku,Philip Tabane,Gabriel Thobehane",1977-07-09T00:00:00Z,Montreux Casino,Afro-Cuban jazz
http://www.wikidata.org/entity/Q99429845,The Atlantic Super Stars concert,"Klaus Doldinger,Jim Mullen,Sonny Fortune,Lew Soloff,Don Ellis,Richard Tee,David ""Fathead"" Newman,Dick Morrissey,Sammy Figueroa,Jaroslav Jakubovic,Raphael Cruz,John Palmiera",1977-07-10T00:00:00Z,Montreux Casino,jazz-funk
